NAME,total_pop,median_income,poverty_all,poverty_count,no_vehicle_hh,edu_bachelors,edu_masters,edu_professional,edu_doctorate,edu_total,owner_hh,renter_hh,hh_total,limited_english,limited_english_total,state,county,tract,GEOID,poverty_rate,poverty_rate_c,edu_bachelors_plus,pct_bachelors_plus,pct_renters,pct_limited_english
Census Tract 185.02; Bronx County; New York,6314,21635,6241,2827,11,327,41,32,0,3963,48,2052,2100,82,5362,36,005,018502,36005018502,0.45297228008331997,0.2876132690827544,400,0.10093363613424174,0.9771428571428571,0.015292801193584483
Census Tract 189; Bronx County; New York,8460,45770,8257,2856,44,810,180,35,0,4878,71,2786,2857,71,7796,36,005,018900,36005018900,0.3458883371684631,0.1805293261678976,1025,0.21012710127101272,0.9751487574378719,0.009107234479220112
Census Tract 193; Bronx County; New York,5933,38663,5933,1494,58,441,226,0,0,3946,58,2352,2410,124,5631,36,005,019300,36005019300,0.2518118995449182,0.08645288854435271,667,0.1690319310694374,0.9759336099585062,0.022020955425324097
Census Tract 194; Bronx County; New York,2070,70185,2070,419,41,292,59,6,0,1466,378,350,728,31,2003,36,005,019400,36005019400,0.20241545893719806,0.03705644793663254,357,0.24351978171896316,0.4807692307692308,0.01547678482276585
Census Tract 195; Bronx County; New York,7143,33412,7035,3371,74,269,196,23,0,4837,119,2531,2650,36,6836,36,005,019500,36005019500,0.47917555081734187,0.3138165398167764,488,0.10088898077320653,0.9550943396226416,0.0052662375658279695
Census Tract 197; Bronx County; New York,7830,34871,7652,3880,0,252,234,0,0,4595,0,2513,2513,115,7356,36,005,019700,36005019700,0.5070569785676947,0.3416979675671292,486,0.1057671381936888,1.0,0.015633496465470364
Census Tract 199; Bronx County; New York,7496,35139,7443,2515,79,413,191,56,42,5051,210,3041,3251,147,6957,36,005,019900,36005019900,0.33790138385059787,0.17254237285003235,702,0.1389823797267868,0.935404490925869,0.02112979732643381
Census Tract 200; Bronx County; New York,4935,46021,4930,1173,89,515,214,22,0,2989,270,1221,1491,101,4600,36,005,020000,36005020000,0.23793103448275862,0.0725720234821931,751,0.25125460020073603,0.8189134808853119,0.021956521739130434
Census Tract 201; Bronx County; New York,3868,37433,3855,1585,0,168,66,0,0,2306,0,1351,1351,118,3647,36,005,020100,36005020100,0.41115434500648507,0.24579533400591955,234,0.10147441457068516,1.0,0.03235536057033178
Census Tract 202; Bronx County; New York,2578,53651,2548,564,62,228,128,16,0,1764,187,785,972,20,2438,36,005,020200,36005020200,0.22135007849293564,0.05599106749237012,372,0.2108843537414966,0.8076131687242798,0.008203445447087777
Census Tract 204; Bronx County; New York,3012,59138,3003,536,56,224,95,33,13,1855,182,847,1029,0,2629,36,005,020400,36005020400,0.1784881784881785,0.013129167487612975,365,0.1967654986522911,0.8231292517006803,0.0
Census Tract 205.01; Bronx County; New York,7271,17056,7271,4367,53,268,91,0,0,4402,102,2599,2701,186,6609,36,005,020501,36005020501,0.6006051437216339,0.4352461327210684,359,0.08155383916401636,0.9622362088115513,0.02814344076259646
Census Tract 205.02; Bronx County; New York,2605,28510,2593,718,69,269,78,0,10,1824,159,889,1048,62,2503,36,005,020502,36005020502,0.2768993443887389,0.1115403333881734,357,0.19572368421052633,0.8482824427480916,0.024770275669196963
Census Tract 206.01; Bronx County; New York,2528,55648,2512,799,0,241,80,4,0,1734,293,697,990,21,2386,36,005,020601,36005020601,0.31807324840764334,0.15271423740707782,325,0.18742791234140715,0.704040404040404,0.008801341156747695
Census Tract 209; Bronx County; New York,4867,44769,4855,1118,33,305,83,6,0,3148,33,1932,1965,48,4532,36,005,020900,36005020900,0.23027806385169927,0.06491905285113375,394,0.12515883100381195,0.983206106870229,0.01059135039717564
Census Tract 210.01; Bronx County; New York,7895,46269,7894,2393,278,966,539,65,19,5330,589,2973,3562,13,7194,36,005,021001,36005021001,0.3031416265518115,0.13778261555124596,1589,0.29812382739212007,0.83464345873105,0.001807061440088963
Census Tract 210.02; Bronx County; New York,7925,71397,7925,1812,355,896,644,113,0,5015,570,2612,3182,0,7149,36,005,021002,36005021002,0.2286435331230284,0.06328452212246288,1653,0.3296111665004985,0.8208673790069139,0.0
Census Tract 211; Bronx County; New York,6268,42077,6161,1660,4,437,118,8,54,3780,201,1796,1997,96,5913,36,005,021100,36005021100,0.2694367797435481,0.10407776874298261,617,0.16322751322751322,0.899349023535303,0.016235413495687467
Census Tract 212; Bronx County; New York,4975,66329,4919,892,264,781,203,28,13,3582,574,1720,2294,28,4629,36,005,021200,36005021200,0.18133767025818257,0.015978659257617045,1025,0.2861529871580123,0.7497820401046208,0.006048822639879024
Census Tract 213.01; Bronx County; New York,1323,34470,1323,263,54,105,6,0,0,780,119,345,464,50,1174,36,005,021301,36005021301,0.19879062736205594,0.03343161636149042,111,0.1423076923076923,0.7435344827586207,0.04258943781942078
Census Tract 213.02; Bronx County; New York,5947,23639,5947,3050,40,327,162,0,70,3990,90,2213,2303,117,5500,36,005,021302,36005021302,0.5128636287203632,0.3475046177197977,559,0.14010025062656642,0.9609205384281372,0.021272727272727273
Census Tract 215.01; Bronx County; New York,4665,39756,4484,1802,51,488,95,0,0,2840,90,1270,1360,3,4249,36,005,021501,36005021501,0.40187332738626225,0.23651431638569673,583,0.20528169014084507,0.9338235294117647,0.0007060484819957637
Census Tract 215.02; Bronx County; New York,6986,19904,6601,2857,0,433,133,50,0,3735,163,2076,2239,62,6521,36,005,021502,36005021502,0.4328132101196788,0.2674541991191133,616,0.16492637215528783,0.9271996426976329,0.00950774421101058
Census Tract 216.01; Bronx County; New York,4421,45156,4421,1012,107,188,139,0,11,2725,222,1387,1609,29,4070,36,005,021601,36005021601,0.2289074869938928,0.06354847599332727,338,0.12403669724770643,0.8620261031696707,0.007125307125307125
Census Tract 216.02; Bronx County; New York,6093,60286,6058,1106,402,867,446,121,0,4318,637,1724,2361,0,5630,36,005,021602,36005021602,0.18256850445691647,0.01720949345635095,1434,0.3320981936081519,0.7301990681914443,0.0
Census Tract 217; Bronx County; New York,5371,40394,5345,1857,0,575,153,0,0,3713,35,1746,1781,10,4996,36,005,021700,36005021700,0.34742750233863423,0.1820684913380687,728,0.19606786964718556,0.9803481190342505,0.0020016012810248197
Census Tract 218; Bronx County; New York,6037,55804,6006,1793,174,412,200,21,0,4222,502,1696,2198,106,5878,36,005,021800,36005021800,0.29853479853479853,0.133175787534233,633,0.14992894362861203,0.7716105550500455,0.018033344675059543
Census Tract 219; Bronx County; New York,949,45906,922,227,0,124,15,0,0,665,0,384,384,6,921,36,005,021900,36005021900,0.24620390455531455,0.08084489355474903,139,0.20902255639097744,1.0,0.006514657980456026
Census Tract 220; Bronx County; New York,2142,32174,2063,1039,55,50,28,0,0,1176,78,572,650,89,1883,36,005,022000,36005022000,0.5036354823073195,0.338276471306754,78,0.0663265306122449,0.88,0.04726500265533723
Census Tract 221.01; Bronx County; New York,4424,55078,4379,1581,0,321,66,0,0,2404,0,1292,1292,0,4156,36,005,022101,36005022101,0.3610413336378169,0.19568232263725135,387,0.16098169717138103,1.0,0.0
Census Tract 221.02; Bronx County; New York,6143,50051,6143,1771,0,327,57,15,0,3414,0,1655,1655,141,5671,36,005,022102,36005022102,0.288295621032069,0.1229366100315035,399,0.11687170474516696,1.0,0.024863339798977254
Census Tract 222; Bronx County; New York,3333,52734,3256,889,49,325,70,13,0,2022,190,876,1066,42,3106,36,005,022200,36005022200,0.27303439803439805,0.10767538703383253,408,0.20178041543026706,0.8217636022514071,0.013522215067611075
Census Tract 223; Bronx County; New York,5447,33646,5256,1489,0,398,49,32,0,3574,0,2220,2220,200,4766,36,005,022300,36005022300,0.2832952815829528,0.11793627058238729,479,0.134023503077784,1.0,0.0419639110365086
Census Tract 224.01; Bronx County; New York,2640,63571,2623,281,50,502,76,103,0,1892,155,843,998,33,2521,36,005,022401,36005022401,0.10712924132672512,-0.0582297696738404,681,0.35993657505285415,0.844689378757515,0.013090043633478779
Census Tract 224.03; Bronx County; New York,2998,88534,2998,336,91,493,114,41,9,2083,181,961,1142,19,2687,36,005,022403,36005022403,0.11207471647765177,-0.05328429452291375,657,0.3154104656745079,0.841506129597198,0.0070710829921845925
Census Tract 224.04; Bronx County; New York,4795,66121,4795,584,273,659,274,47,0,3398,507,1469,1976,67,4726,36,005,022404,36005022404,0.12179353493222106,-0.04356547606834446,980,0.28840494408475575,0.743421052631579,0.014176893779094372
Census Tract 225; Bronx County; New York,9093,52834,8888,2464,0,570,138,0,0,5669,102,2217,2319,131,8273,36,005,022500,36005022500,0.27722772277227725,0.11186871177171173,708,0.12488975127888516,0.9560155239327296,0.015834642813973166
Census Tract 227.01; Bronx County; New York,4876,31500,4851,1545,17,253,205,0,0,3175,39,1969,2008,92,4488,36,005,022701,36005022701,0.31849103277674706,0.15313202177618154,458,0.144251968503937,0.9805776892430279,0.020499108734402853
Census Tract 227.02; Bronx County; New York,1449,27165,1449,743,0,211,83,18,0,1007,32,527,559,0,1359,36,005,022702,36005022702,0.5127674258109041,0.3474084148103386,312,0.3098311817279047,0.9427549194991055,0.0
Census Tract 227.03; Bronx County; New York,2050,75489,2050,697,0,161,117,48,0,1165,0,717,717,27,1870,36,005,022703,36005022703,0.34,0.1746409889994345,326,0.2798283261802575,1.0,0.014438502673796792
Census Tract 228; Bronx County; New York,5693,86549,5693,736,16,1070,379,20,27,3918,236,2133,2369,88,5405,36,005,022800,36005022800,0.12928157386263833,-0.03607743713792719,1496,0.3818274629913221,0.9003799071338118,0.01628122109158187
Census Tract 229.01; Bronx County; New York,5466,50023,5452,1724,0,567,54,0,13,3603,64,1958,2022,15,5188,36,005,022901,36005022901,0.3162142333088775,0.15085522230831197,634,0.17596447404940327,0.9683481701285855,0.0028912875867386275
Census Tract 229.02; Bronx County; New York,3501,51964,3488,1137,125,361,92,159,0,2260,253,912,1165,0,3190,36,005,022902,36005022902,0.3259747706422018,0.1606157596416363,612,0.27079646017699116,0.7828326180257511,0.0
Census Tract 230; Bronx County; New York,2773,55625,2773,795,15,208,60,0,4,1649,208,825,1033,77,2491,36,005,023000,36005023000,0.286693112152903,0.12133410115233748,272,0.16494845360824742,0.7986447241045499,0.03091128061019671
Census Tract 231; Bronx County; New York,1675,55179,1538,438,7,89,0,0,0,1054,48,379,427,32,1647,36,005,023100,36005023100,0.2847854356306892,0.11942642463012368,89,0.08444022770398482,0.8875878220140515,0.019429265330904676
Census Tract 232; Bronx County; New York,2378,55288,2378,612,56,208,42,15,14,1519,229,598,827,0,2118,36,005,023200,36005023200,0.25735912531539107,0.09200011431482555,279,0.1836734693877551,0.7230955259975816,0.0
Census Tract 233.01; Bronx County; New York,4067,31887,4052,1267,157,307,101,31,0,2942,157,1559,1716,13,3967,36,005,023301,36005023301,0.31268509378084897,0.14732608278028345,439,0.14921821889870837,0.9085081585081585,0.0032770355432316612
Census Tract 233.02; Bronx County; New York,3746,52092,3746,1024,24,189,16,10,59,2199,46,1003,1049,29,3447,36,005,023302,36005023302,0.2733582487987186,0.1079992377981531,274,0.12460209185993633,0.9561487130600572,0.00841311285175515
Census Tract 235.01; Bronx County; New York,3294,39419,3294,1089,13,146,0,0,0,2279,13,1223,1236,0,3110,36,005,023501,36005023501,0.33060109289617484,0.16524208189560932,146,0.06406318560772269,0.9894822006472492,0.0
Census Tract 235.02; Bronx County; New York,4455,49286,4455,1016,32,297,270,28,0,2599,157,1443,1600,67,4051,36,005,023502,36005023502,0.22805836139169472,0.0626993503911292,595,0.22893420546363985,0.901875,0.016539126141693408
Census Tract 236; Bronx County; New York,1714,73152,1706,178,0,197,20,0,0,1064,62,498,560,76,1554,36,005,023600,36005023600,0.10433763188745604,-0.06102137911310948,217,0.20394736842105263,0.8892857142857142,0.0489060489060489
Census Tract 237.02; Bronx County; New York,1156,53304,1156,426,16,67,23,8,0,770,16,311,327,20,1070,36,005,023702,36005023702,0.3685121107266436,0.20315309972607806,98,0.12727272727272726,0.9510703363914373,0.018691588785046728
Census Tract 237.03; Bronx County; New York,5214,21551,5164,2588,0,281,0,0,8,3089,22,1787,1809,75,4745,36,005,023703,36005023703,0.5011618900077459,0.3358028790071804,289,0.09355778569116219,0.9878385848535103,0.015806111696522657
Census Tract 237.04; Bronx County; New York,3750,34875,3750,1605,0,214,76,0,0,2267,0,1409,1409,112,3508,36,005,023704,36005023704,0.428,0.26264098899943444,290,0.12792236435818263,1.0,0.03192702394526796
Census Tract 238; Bronx County; New York,2349,72198,2328,290,42,243,61,9,13,1497,263,488,751,36,2223,36,005,023800,36005023800,0.12457044673539519,-0.04078856426517033,326,0.2177688710754843,0.6498002663115846,0.016194331983805668
Census Tract 239; Bronx County; New York,9197,46927,9115,2677,0,458,126,0,0,5190,0,2589,2589,79,7718,36,005,023900,36005023900,0.2936917169500823,0.12833270594951676,584,0.11252408477842003,1.0,0.01023581238662866
Census Tract 240; Bronx County; New York,4575,76250,4515,841,94,492,117,0,0,2959,670,680,1350,206,4316,36,005,024000,36005024000,0.18626799557032114,0.020908984569755623,609,0.20581277458600877,0.5037037037037037,0.04772937905468026
Census Tract 241; Bronx County; New York,6473,45425,6465,1446,0,707,155,0,0,4240,0,2371,2371,51,6215,36,005,024100,36005024100,0.22366589327146172,0.0583068822708962,862,0.20330188679245284,1.0,0.008205953338696701
Census Tract 243; Bronx County; New York,5062,29747,5061,1542,2,231,91,0,0,3151,2,1992,1994,78,4802,36,005,024300,36005024300,0.30468286899822167,0.13932385799765615,322,0.10218978102189781,0.9989969909729187,0.01624323198667222
Census Tract 244; Bronx County; New York,2271,58603,2259,254,39,318,98,23,22,1518,314,549,863,0,2152,36,005,024400,36005024400,0.11243913235945109,-0.05291987864111443,461,0.30368906455862976,0.6361529548088065,0.0
Census Tract 245.01; Bronx County; New York,4737,43504,4737,1226,22,358,3,0,0,3149,62,1452,1514,47,4454,36,005,024501,36005024501,0.2588135951023855,0.09345458410181998,361,0.11463956811686249,0.9590488771466315,0.010552312528064661
Census Tract 245.02; Bronx County; New York,3742,33333,3727,1048,0,209,78,0,0,2497,35,1189,1224,57,3463,36,005,024502,36005024502,0.28119130668097664,0.11583229568041112,287,0.11493792551061273,0.9714052287581699,0.01645971700837424
Census Tract 246; Bronx County; New York,2041,86932,2037,287,37,314,94,19,12,1521,340,451,791,8,1916,36,005,024600,36005024600,0.140893470790378,-0.024465540210187514,439,0.2886259040105194,0.5701643489254109,0.0041753653444676405
Census Tract 247; Bronx County; New York,1929,50993,1929,382,0,238,92,17,0,1307,8,745,753,27,1780,36,005,024700,36005024700,0.1980300673924313,0.032671056391865794,347,0.2654934965570008,0.9893758300132802,0.015168539325842697
Census Tract 248; Bronx County; New York,3242,64961,2959,307,95,423,266,14,22,2483,261,876,1137,18,3217,36,005,024800,36005024800,0.10375126732004056,-0.06160774368052496,725,0.2919855014095852,0.7704485488126649,0.005595275101025801
Census Tract 250; Bronx County; New York,2532,98700,2531,182,76,326,178,41,61,1794,481,453,934,1,2341,36,005,025000,36005025000,0.07190833662583959,-0.09345067437472593,606,0.3377926421404682,0.48501070663811563,0.00042716787697565144
Census Tract 251; Bronx County; New York,6601,44845,6581,1776,201,558,165,24,74,4591,455,1822,2277,37,6162,36,005,025100,36005025100,0.26986780124601123,0.10450879024544571,821,0.17882814201698977,0.8001756697408872,0.006004543979227524
Census Tract 252; Bronx County; New York,2525,85192,2442,282,40,354,212,5,36,1686,272,634,906,50,2281,36,005,025200,36005025200,0.11547911547911548,-0.04987989552145004,607,0.3600237247924081,0.6997792494481236,0.021920210434020166
Census Tract 253; Bronx County; New York,6014,49906,5995,1272,32,340,69,0,0,3806,39,1846,1885,38,5514,36,005,025300,36005025300,0.2121768140116764,0.04681780301111088,409,0.10746190225959013,0.9793103448275862,0.006891548784911135
Census Tract 254; Bronx County; New York,2002,78500,2002,310,81,246,123,23,14,1376,421,349,770,20,1894,36,005,025400,36005025400,0.15484515484515485,-0.010513856155410672,406,0.29505813953488375,0.45324675324675323,0.010559662090813094
Census Tract 255; Bronx County; New York,7275,39231,7255,2074,18,60,113,44,0,4552,57,2355,2412,84,6957,36,005,025500,36005025500,0.28587181254307376,0.12051280154250824,217,0.047671353251318105,0.9763681592039801,0.01207416990081932
Census Tract 256; Bronx County; New York,1541,51053,1484,135,0,135,87,13,2,1072,126,494,620,12,1449,36,005,025600,36005025600,0.09097035040431267,-0.07438866059625285,237,0.22108208955223882,0.7967741935483871,0.008281573498964804
Census Tract 257; Bronx County; New York,1725,57241,1725,351,0,174,83,0,0,1221,50,633,683,16,1583,36,005,025700,36005025700,0.20347826086956522,0.0381192498689997,257,0.21048321048321048,0.9267935578330894,0.01010739102969046
Census Tract 261; Bronx County; New York,1996,61552,1935,282,634,541,255,92,28,1695,894,208,1102,155,1963,36,005,026100,36005026100,0.14573643410852713,-0.01962257689203839,916,0.5404129793510325,0.18874773139745918,0.07896077432501274
Census Tract 263; Bronx County; New York,6904,37361,6258,1613,73,347,298,119,0,4420,124,2086,2210,84,6419,36,005,026300,36005026300,0.2577500798977309,0.09239106889716539,764,0.17285067873303167,0.9438914027149321,0.013086150490730643
Census Tract 264; Bronx County; New York,6076,70463,5973,760,100,616,363,75,55,4062,870,1326,2196,0,5828,36,005,026400,36005026400,0.1272392432613427,-0.03811976773922282,1109,0.27301821762678485,0.6038251366120219,0.0
Census Tract 265; Bronx County; New York,7240,57900,7027,1459,40,430,137,55,22,4880,78,2214,2292,264,6583,36,005,026500,36005026500,0.20762772164508325,0.04226871064451773,644,0.1319672131147541,0.9659685863874345,0.04010329636943643
Census Tract 266.01; Bronx County; New York,2943,47778,2943,780,50,266,104,8,17,2225,250,1072,1322,0,2792,36,005,026601,36005026601,0.2650356778797146,0.09967666687914908,395,0.17752808988764046,0.81089258698941,0.0
Census Tract 266.02; Bronx County; New York,5273,46069,5273,1073,94,508,88,26,21,4032,313,2128,2441,14,4992,36,005,026602,36005026602,0.20348947468234402,0.0381304636817785,643,0.15947420634920634,0.8717738631708316,0.0028044871794871795
Census Tract 267.01; Bronx County; New York,3632,49167,3632,831,0,374,207,0,32,2189,32,1232,1264,56,3274,36,005,026701,36005026701,0.22879955947136563,0.0634405484708001,613,0.2800365463682047,0.9746835443037974,0.01710445937690898
Census Tract 267.02; Bronx County; New York,7869,65500,7796,1730,0,509,276,77,24,5100,363,2331,2694,101,7458,36,005,026702,36005026702,0.2219086711133915,0.05654966011282597,886,0.17372549019607844,0.8652561247216035,0.01354250469294717
Census Tract 269; Bronx County; New York,3964,27374,3906,1195,30,350,45,73,0,2988,145,1678,1823,432,3728,36,005,026900,36005026900,0.3059395801331285,0.14058056913256298,468,0.1566265060240964,0.9204607789358201,0.11587982832618025
Census Tract 273; Bronx County; New York,7410,54396,7202,1777,124,633,320,82,0,5373,330,2595,2925,134,6655,36,005,027300,36005027300,0.24673701749514024,0.08137800649457472,1035,0.19262981574539365,0.8871794871794871,0.020135236664162285
